"doi","tittle","author","year","journal","country","iso_3","locality","continent","longitude","latitude","farm_type","sample_type","host","age","antimicrobial","antimicrobial_compound","antimicrobial_class","who_classification","no_isolates_resistant","no_isolates_intermidiate","no_isolates_susceptible","percent_resistant","percent_intermediate","percent_susceptible","no_isolates","pathogen","strain","odd_ratio","p_value","mic_breakpoint_mg_m_l","mic_minimum_ihibitory_concentration_mg_m_l","production_system","sampling_start_date","sampling_end_date","no_samples","no_isolates_resistant_to_more_than_one_antimicrobial","prevalence_percent","controls_strain","method","no_organic_production_farms","no_conventonal_production_farms","withdrawal_period_in_years_of_antimicrobials_prior_to_experiment","guidelines","statistical_analyses","laboratory_test","farm_characteristics","notes"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","France","FRA","France","Europe",46.2276,2.2137,"Organic","Colon","Pigs","","Tetracycline","TET","Tetracycline","Highly important",108,0,NA,77,0,23,263,"Campylobacter","C.coli","","<0.05",">2","","Pig",2012,2012,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","France","FRA","France","Europe",46.2276,2.2137,"Organic","Colon","Pigs","","Erythromycin","ERY","Macrolide","Critically important",25,0,NA,18,0,82,263,"Campylobacter","C.coli","","<0.05",">8","","Pig",2012,2012,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","France","FRA","France","Europe",46.2276,2.2137,"Organic","Colon","Pigs","","Nalidixic acid","NAL","Quinolones","Critically important",41,0,NA,29,0,71,263,"Campylobacter","C.coli","","<0.05",">16","","Pig",2012,2012,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","France","FRA","France","Europe",46.2276,2.2137,"Organic","Colon","Pigs","","Ciprofloxacin","CIP","Quinolones","Critically important",39,0,NA,28,0,72,263,"Campylobacter","C.coli","","<0.05",">0.5","","Pig",2012,2012,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","France","FRA","France","Europe",46.2276,2.2137,"Organic","Colon","Pigs","","Streptomycin","STR","Aminoglycoside","Critically important",104,0,NA,74,0,26,263,"Campylobacter","C.coli","","<0.05",">4","","Pig",2012,2012,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","France","FRA","France","Europe",46.2276,2.2137,"Organic","Colon","Pigs","","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,NA,0,0,100,263,"Campylobacter","C.coli","","<0.05",">2","","Pig",2012,2012,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Conventional","Feacal","Pigs","","Tetracycline","TET","Tetracycline","Highly important",1,0,NA,4,0,96,82,"Campylobacter","C.coli","","<0.05",">2","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Conventional","Feacal","Pigs","","Erythromycin","ERY","Macrolide","Critically important",0,0,NA,0,0,100,82,"Campylobacter","C.coli","","<0.05",">8","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Conventional","Feacal","Pigs","","Nalidixic acid","NAL","Quinolones","Critically important",7,0,NA,29,0,71,82,"Campylobacter","C.coli","","<0.05",">16","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Conventional","Feacal","Pigs","","Ciprofloxacin","CIP","Quinolones","Critically important",7,0,NA,29,0,71,82,"Campylobacter","C.coli","","<0.05",">0.5","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Conventional","Feacal","Pigs","","Streptomycin","STR","Aminoglycoside","Critically important",12,0,NA,50,0,50,82,"Campylobacter","C.coli","","<0.05",">4","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Conventional","Feacal","Pigs","","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,NA,0,0,100,82,"Campylobacter","C.coli","","<0.05",">2","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Organic","Feacal","Pigs","","Tetracycline","TET","Tetracycline","Highly important",0,0,NA,0,0,100,82,"Campylobacter","C.coli","","<0.05",">2","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Organic","Feacal","Pigs","","Erythromycin","ERY","Macrolide","Critically important",0,0,NA,0,0,100,82,"Campylobacter","C.coli","","<0.05",">8","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Organic","Feacal","Pigs","","Nalidixic acid","NAL","Quinolones","Critically important",4,0,NA,20,0,80,82,"Campylobacter","C.coli","","<0.05",">16","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Organic","Feacal","Pigs","","Ciprofloxacin","CIP","Quinolones","Critically important",4,0,NA,20,0,80,82,"Campylobacter","C.coli","","<0.05",">0.5","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Organic","Feacal","Pigs","","Streptomycin","STR","Aminoglycoside","Critically important",100,0,NA,50,0,50,82,"Campylobacter","C.coli","","<0.05",">4","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Organic","Feacal","Pigs","","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,NA,0,0,100,82,"Campylobacter","C.coli","","<0.05",">2","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Conventional","Feacal","Pigs","","Tetracycline","TET","Tetracycline","Highly important",1,0,NA,6,0,94,82,"Campylobacter","C.coli","","<0.05",">2","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Conventional","Feacal","Pigs","","Erythromycin","ERY","Macrolide","Critically important",0,0,NA,0,0,100,82,"Campylobacter","C.coli","","<0.05",">8","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Conventional","Feacal","Pigs","","Nalidixic acid","NAL","Quinolones","Critically important",8,0,NA,50,0,50,82,"Campylobacter","C.coli","","<0.05",">16","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Conventional","Feacal","Pigs","","Ciprofloxacin","CIP","Quinolones","Critically important",8,0,NA,50,0,50,82,"Campylobacter","C.coli","","<0.05",">0.5","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Conventional","Feacal","Pigs","","Streptomycin","STR","Aminoglycoside","Critically important",7,0,NA,44,0,56,82,"Campylobacter","C.coli","","<0.05",">4","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Conventional","Feacal","Pigs","","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,NA,0,0,100,82,"Campylobacter","C.coli","","<0.05",">2","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Organic","Feacal","Pigs","","Tetracycline","TET","Tetracycline","Highly important",0,0,NA,0,0,100,82,"Campylobacter","C.coli","","<0.05",">2","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Organic","Feacal","Pigs","","Erythromycin","ERY","Macrolide","Critically important",0,0,NA,0,0,100,82,"Campylobacter","C.coli","","<0.05",">8","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Organic","Feacal","Pigs","","Nalidixic acid","NAL","Quinolones","Critically important",9,0,NA,41,0,59,82,"Campylobacter","C.coli","","<0.05",">16","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Organic","Feacal","Pigs","","Ciprofloxacin","CIP","Quinolones","Critically important",9,0,NA,41,0,59,82,"Campylobacter","C.coli","","<0.05",">0.5","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Organic","Feacal","Pigs","","Streptomycin","STR","Aminoglycoside","Critically important",17,0,NA,77,0,23,82,"Campylobacter","C.coli","","<0.05",">4","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"https://doi.org/10.3389/fmicb.2017.00955","Campylobacter coli in organic and conventional pig production in France and Sweden: prevalence and antimicrobial resistance","Kempf et al.",2017,"Fronntiers in microbiology","Sweden","SWE","Sweden","Europe",60.1282,18.6435,"Organic","Feacal","Pigs","","Gentamycin","GEN","Aminoglycoside","Critically important",0,0,NA,0,0,100,82,"Campylobacter","C.coli","","<0.05",">2","","Pig",2012,2013,NA,NA,NA,"C.jejuni ACC 33560","Broth dillution",31,31,"","CLSI-M31-A3 and EUCAST","Fisher's test/chi square test and logistic regression","","","Cordinates estimated usin google maps"
"doi: 10.1371/journal.pone.0157049","Antibiotic resistance in Escherichia coli from pigs in organic and conventional farming in four European countries","Osterberg et al.",2016,"plosOne","Denmark","DNK","Denmark","Europe",56.223714,9.266377,"Conventional","Fecal and colon","Pigs","","Ampicillin","AMP","Penicillin","Critically important",NA,0,NA,25,0,75,52,"E.coli","","8.2","0.09",">8","","Pig",2012,2013,NA,NA,NA,"E.coli ATCC 25922","Broth dillution",NA,NA,"","CLSI and EUCAST","","","","Odd ratio was chose with 95% confidence interval/ SIG P VALU = <0.05"
