"doi","tittle","author","year","author_year","journal","country","iso_3","locality","continent","longitude","latitude","farm_type","sample_type","sampling_end_date","host","age","antimicrobial","antimicrobial_compound","antimicrobial_class","who_classification","mode_of_action","no_isolates_resistant","no_isolates_intermidiate","no_isolates_susceptible","no_isolates","percent_resistant","percent_intermediate","percent_susceptible","pathogen","strain","odd_ratio","p_value","mic_breakpoint_mg_m_l","mic_minimum_ihibitory_concentration_mg_m_l","production_system","sampling_start_date","no_samples","no_isolates_resistant_to_more_than_one_antimicrobial","prevalence_percent","controls_strain","method","no_organic_production_farms","no_conventonal_production_farms","withdrawal_period_in_years_of_antimicrobials_prior_to_experiment","guidelines","statistical_analyses","laboratory_test","farm_characteristics","notes"
"DOI: 10.1089/fpd.2010.0665","Prevalence and antimicrobial resistance profile of Campylobacter spp. isolated from conventional and antimicrobial-free swine production systems from different US regions","Tadesse et al",2011,"Tadesse 2011","Foodborne pathogens and disease","United States of America","USA","Wisconsin","North America",44.556645,-90.035762,"Conventional","",2005,"Pigs","Finishing","Erythromycin","ERY","Macrolide","Critically important","Bacteriostatic",150,0,230,380,69.8,0,30.2,"Campylobacter","","","","","","Pig",NA,NA,NA,56.3,"","Agar dillution",34,34,"","NCCLS 2002","","","",""
"DOI: 10.1089/fpd.2010.0665","Prevalence and antimicrobial resistance profile of Campylobacter spp. isolated from conventional and antimicrobial-free swine production systems from different US regions","Tadesse et al",2011,"Tadesse 2011","Foodborne pathogens and disease","United States of America","USA","Wisconsin","North America",44.556645,-90.035762,"Organic","",2005,"Pigs","Finishing","Erythromycin","ERY","Macrolide","Critically important","Bacteriostatic",53,0,327,380,32.1,0,67.9,"Campylobacter","","","","","","Pig",NA,NA,NA,56.3,"","Agar dillution",34,34,"","NCCLS 2002","","","",""
"DOI: 10.1089/fpd.2010.0665","Prevalence and antimicrobial resistance profile of Campylobacter spp. isolated from conventional and antimicrobial-free swine production systems from different US regions","Tadesse et al",2011,"Tadesse 2011","Foodborne pathogens and disease","United States of America","USA","Wisconsin","North America",44.556645,-90.035762,"Conventional","",2005,"Pigs","Finishing","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",4,0,376,380,1.9,0,98.1,"Campylobacter","","","","","","Pig",NA,NA,NA,56.3,"","Agar dillution",34,34,"","NCCLS 2002","","","",""
"DOI: 10.1089/fpd.2010.0665","Prevalence and antimicrobial resistance profile of Campylobacter spp. isolated from conventional and antimicrobial-free swine production systems from different US regions","Tadesse et al",2011,"Tadesse 2011","Foodborne pathogens and disease","United States of America","USA","Wisconsin","North America",44.556645,-90.035762,"Organic","",2005,"Pigs","Finishing","Gentamycin","GEN","Aminoglycoside","Critically important","Bactericidal",9,0,371,380,5.5,0,94.5,"Campylobacter","","","","","","Pig",NA,NA,NA,56.3,"","Agar dillution",34,34,"","NCCLS 2002","","","",""
"DOI: 10.1089/fpd.2010.0665","Prevalence and antimicrobial resistance profile of Campylobacter spp. isolated from conventional and antimicrobial-free swine production systems from different US regions","Tadesse et al",2011,"Tadesse 2011","Foodborne pathogens and disease","United States of America","USA","Wisconsin","North America",44.556645,-90.035762,"Conventional","",2005,"Pigs","Finishing","Nalidixic acid","NAL","Quinolones","Critically important","Bactericidal",17,0,363,380,7.9,0,92.1,"Campylobacter","","","","","","Pig",NA,NA,NA,56.3,"","Agar dillution",34,34,"","NCCLS 2002","","","",""
"DOI: 10.1089/fpd.2010.0665","Prevalence and antimicrobial resistance profile of Campylobacter spp. isolated from conventional and antimicrobial-free swine production systems from different US regions","Tadesse et al",2011,"Tadesse 2011","Foodborne pathogens and disease","United States of America","USA","Wisconsin","North America",44.556645,-90.035762,"Organic","",2005,"Pigs","Finishing","Nalidixic acid","NAL","Quinolones","Critically important","Bactericidal",57,0,323,380,34.5,0,65.5,"Campylobacter","","","","","","Pig",NA,NA,NA,56.3,"","Agar dillution",34,34,"","NCCLS 2002","","","",""
"DOI: 10.1089/fpd.2010.0665","Prevalence and antimicrobial resistance profile of Campylobacter spp. isolated from conventional and antimicrobial-free swine production systems from different US regions","Tadesse et al",2011,"Tadesse 2011","Foodborne pathogens and disease","United States of America","USA","Wisconsin","North America",44.556645,-90.035762,"Conventional","",2005,"Pigs","Finishing","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",7,0,373,380,3.3,0,96.7,"Campylobacter","","","","","","Pig",NA,NA,NA,56.3,"","Agar dillution",34,34,"","NCCLS 2002","","","",""
"DOI: 10.1089/fpd.2010.0665","Prevalence and antimicrobial resistance profile of Campylobacter spp. isolated from conventional and antimicrobial-free swine production systems from different US regions","Tadesse et al",2011,"Tadesse 2011","Foodborne pathogens and disease","United States of America","USA","Wisconsin","North America",44.556645,-90.035762,"Organic","",2005,"Pigs","Finishing","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",20,0,360,380,12.1,0,87.9,"Campylobacter","","","","","","Pig",NA,NA,NA,56.3,"","Agar dillution",34,34,"","NCCLS 2002","","","",""
"DOI: 10.1089/fpd.2010.0665","Prevalence and antimicrobial resistance profile of Campylobacter spp. isolated from conventional and antimicrobial-free swine production systems from different US regions","Tadesse et al",2011,"Tadesse 2011","Foodborne pathogens and disease","United States of America","USA","Wisconsin","North America",44.556645,-90.035762,"Conventional","",2005,"Pigs","Finishing","Tetracycline","TET","Tetracycline","Highly important","Bacteriostatic",128,0,252,380,59.5,0,40.5,"Campylobacter","","","","","","Pig",NA,NA,NA,56.3,"","Agar dillution",34,34,"","NCCLS 2002","","","",""
"DOI: 10.1089/fpd.2010.0665","Prevalence and antimicrobial resistance profile of Campylobacter spp. isolated from conventional and antimicrobial-free swine production systems from different US regions","Tadesse et al",2011,"Tadesse 2011","Foodborne pathogens and disease","United States of America","USA","Wisconsin","North America",44.556645,-90.035762,"Organic","",2005,"Pigs","Finishing","Tetracycline","TET","Tetracycline","Highly important","Bacteriostatic",104,0,276,380,63,0,37,"Campylobacter","","","","","","Pig",NA,NA,NA,56.3,"","Agar dillution",34,34,"","NCCLS 2002","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Amikacin","AMK","Aminoglycoside","Critically important","Bactericidal",0,19,514,533,0,3.5,96.5,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Amoxicillin-clavulanic acid","AMC","Aminopenicillin - betalactamase inhibitors","Critically important","Bactericidal",19,235,279,533,3.5,44,52.5,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Ampicillin","AMP","Amino-penicillin","Critically important","Bactericidal",50,175,308,533,9.3,32.7,58,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Apramycin","APR","Aminoglycoside","Critically important","Bactericidal",11,0,522,533,2,0,98.1,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Cefaclor","CEC","2nd_gen cephalosporin","Highly important","Bactericidal",23,386,124,533,4.3,72.3,23.3,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Cefepime","CEP","4th_gen cephalosporin","Critically important","Bactericidal",0,0,533,533,0,0,100,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Cefotaxime","CTX","3rd_gen cephalosporin","Critically important","Bactericidal",0,0,533,533,0,0,100,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Cefoxitin","FOX","2nd_gen cephalosporin","Highly important","Bactericidal",19,160,354,533,3.5,30,66.5,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Ceftazadime","CAZI","3rd_gen cephalosporin","Critically important","Bactericidal",0,0,533,533,0,0,100,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Ceftiofur","CTF","3rd_gen cephalosporin","Critically important","Bactericidal",0,0,533,533,0,0,100,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Cefuroxime","CXM","2nd_gen cephalosporin","Highly important","Bactericidal",0,61,472,533,0,11.3,88.7,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Chloromphenicol","CHL","Amphenicol","Highly important","Bacteriostatic",2,0,531,533,0.4,0,99.6,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Ciprofloxacin","CIP","Quinolones","Critically important","Bactericidal",0,0,533,533,0,0,100,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Colistin","CST","Polymyxins","Critically important","Bacteriostatic",2,0,531,533,0.4,0,99.6,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Trimethoprim-Sulfamethaxazole","TMP-SMZ","Sulfonamide","Highly important","Bacteriostatic",21,3,509,533,3.9,0.4,95.7,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Doxycycline","DOX","Tetracycline","Highly important","Bacteriostatic",64,36,433,533,12.1,6.6,81.3,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Enrofloxacin","ENR","Quinolones","Critically important","Bactericidal",0,0,533,533,0,0,100,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
"DOI: 10.1111/j.1863-2378.2008.01151.x","Comparative analysis of antibiotic resistance characteristics of Gram‐negative bacteria isolated from laying hens and eggs in conventional and organic keeping systems in Bavaria, germany","Schwaiger et al.",2008,"Schwaiger 2008","Zoonoses and public health","Germany","DEU","Bavaria","Europe",48.86595,11.457363,"Organic","Cloacal swabs",2005,"Chicken","Layers","Florfenicol","FLO","Amphenicol","Highly important","Bacteriostatic",0,0,533,533,0,0,100,"E.coli","","","","","","Poultry",NA,NA,NA,NA,"","",NA,NA,"","","","","",""
